time_period,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,education_phase,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_mobile_child,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_c1_authorised_regulated_performance,reason_j1_authorised_interview,reason_c2_authorised_temp_reduced_timetable,reason_b_aea_education_off_site,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_k_aea_education_arranged_by_la,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_mob_perc,auth_excluded_perc,auth_performance_perc,auth_interview_perc,auth_part_time_perc,auth_other_perc,pa_perc,time_identifier
202425,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Special,21.77777778,2670.772487,883745,893004,9259,97921,73137,24784,9391,990925,436919,440313,877232,6513,49939,9442,556,25,368,0,512,9613,2,143,2537,2654,0,292,5880,321,112,4248,2878,17506,152,23,3148,90.11822287,9.881777127,7.380679668,2.501097459,5.039634685,0.952847087,0.428690365,1.766632187,0.290435704,0.015339203,0.056109191,0.002522895,0.037137018,0.051668895,0.000201832,0.014430961,0.256023412,0.970103691,28.63247863,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Special,3.962765957,661.643617,214366,217568,3202,25480,19906,5574,5468,243048,102211,107322,209533,4833,10408,2913,230,0,0,0,264,5879,2,3,207,2330,0,2,789,81,0,144,635,4648,147,5,975,89.51647411,10.48352589,8.19015174,2.293374148,4.282281689,1.198528686,0.059247556,1.912379448,0.261265264,0.06048188,0.094631513,0,0,0.108620519,0.000822883,0.001234324,0.085168362,2.418863764,34.87698987,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Special,3.978142077,761.2896175,226064,232920,6856,36764,24644,12120,4596,269684,109386,113024,222410,3654,12781,3269,68,104,44,0,813,4553,0,51,2961,2706,0,785,2804,111,450,853,942,10315,10,4,938,86.36774892,13.63225108,9.138102372,4.494148707,4.739250382,1.212159416,0.31629611,3.824846858,0.349297697,0.003708043,0.025214696,0.038563652,0.016315391,0.301463936,0,0.018911022,1.097951677,1.6882722,36.66245259,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,332,Special,6.888888889,862.957672,287667,290525,2858,31621,24705,6916,5803,322146,139753,144233,283986,3681,15641,2581,331,0,52,0,322,3537,5,87,2149,1348,0,78,1412,20,0,1106,2122,3676,12,7,679,90.18426428,9.815735722,7.668883053,2.146852669,4.855251966,0.801189523,0.343322593,1.141097515,0.658707543,0.003725019,0.102748443,0,0.016141749,0.099954679,0.001552091,0.027006388,0.667088835,1.097949377,30.61674009,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Special,2,312.4095745,100063,100636,573,13741,10845,2896,1930,114377,48643,50114,98757,1306,7314,1683,404,0,68,0,0,1376,0,0,0,76,0,0,349,0,148,634,624,1610,28,2,396,87.98622101,12.01377899,9.481801411,2.531977583,6.394642279,1.47144968,0.554307247,1.407625659,0.545564231,0.024480446,0.353217867,0,0.059452512,0,0,0,0,1.203039073,38.29787234,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,889,Special,2.983606557,401.1147541,124196,125376,1180,18642,14079,4563,1104,144018,61400,62187,123587,609,8038,1416,515,0,0,0,626,735,1,17,2731,770,0,0,272,138,0,943,495,3031,94,3,469,87.05578469,12.94421531,9.775861351,3.168353956,5.581246789,0.983210432,0.654779264,2.104598036,0.343707037,0.065269619,0.35759419,0,0,0.434667889,0.000694358,0.01180408,1.896290741,0.510352873,37.88235294,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Special,3.984042553,623.2234043,188310,189509,1199,31491,18137,13354,3639,221000,91641,93322,184963,3347,8999,1733,1,52,0,0,611,4493,2,3,2243,518,0,60,609,0,12,1453,292,11475,134,4,760,85.75067873,14.24932127,8.20678733,6.042533937,4.071945701,0.784162896,0.657466063,5.192307692,0.132126697,0.060633484,0.000452489,0.023529412,0,0.276470588,0.000904977,0.001357466,1.014932127,2.033031674,40.18126888,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Special,5.936170213,707.7287234,214872,227748,12876,29521,20997,8524,971,257269,107596,106569,214165,707,10841,2752,77,9,10,0,690,3722,0,9,2887,11022,0,44,1279,231,300,1464,264,6648,148,6,840,88.52524012,11.47475988,8.161496333,3.313263549,4.213877304,1.069697476,0.569054181,2.584065706,0.102616328,0.057527335,0.029929762,0.003498284,0.003886982,0.268201765,0,0.003498284,1.122171735,1.446734741,35.546875,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Special,7.89893617,1134.765957,361623,366649,5026,51957,39651,12306,3715,418606,178976,179629,358605,3018,20834,4369,62,0,0,0,853,9456,5,64,4008,2881,0,220,1760,49,116,2131,697,9177,301,8,1329,87.58808999,12.41191001,9.472152812,2.939757194,4.976995074,1.043702193,0.509070582,2.192276269,0.166505019,0.071905324,0.014811063,0,0,0.203771566,0.001194441,0.01528884,0.957463582,2.258926055,35.5163728,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Special,12.77540107,1706.379679,475835,483133,7298,97946,73742,24204,2833,581079,238343,236017,474360,1475,36347,6393,405,77,0,0,1014,10699,16,75,18716,3103,0,165,3477,42,511,3185,1358,19233,428,13,1883,83.14411638,16.85588362,12.69052917,4.165354453,6.255087518,1.100194638,0.548118242,3.30987697,0.233703163,0.073656078,0.069697924,0.01325121,0,0.174502951,0.002753498,0.012907023,3.220904559,1.84122985,34.7476552,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,393,Special,3.962962963,577.8835979,195154,199188,4034,18324,13273,5051,799,217512,97412,97128,194540,614,9364,1701,39,29,0,0,207,1898,2,3,30,2075,0,208,1302,449,0,879,185,3984,3,4,669,91.57563721,8.424362794,6.102192063,2.322170731,4.305049836,0.782025819,0.404115635,1.831623083,0.085052779,0.001379234,0.017930045,0.013332598,0,0.095167163,0.000919489,0.001379234,0.013792342,0.872595535,24.79338843,Academic year
202425,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Special,8.913043478,1569.173913,502506,508388,5882,57948,46046,11902,4682,566336,248215,250076,498291,4215,30413,6508,150,22,51,0,534,4254,768,47,3299,2546,0,402,2761,173,0,2218,467,9109,108,9,1917,89.76791163,10.23208837,8.130509097,2.101579274,5.370133631,1.149141146,0.391640298,1.608409142,0.082459882,0.019069951,0.026486044,0.00388462,0.009005255,0.094290315,0.135608543,0.00829896,0.582516386,0.751144197,27.01711491,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Special,7.856382979,582.4095745,180530,183150,2620,30967,22147,8820,5746,214117,85493,90904,176397,4133,11540,2001,189,96,0,0,332,6365,9,5,1610,1703,0,3,447,43,424,195,1613,6909,103,10,929,85.5373464,14.4626536,10.34341038,4.119243217,5.389576727,0.934535791,0.091071704,3.22674052,0.753326452,0.048104541,0.088269498,0.0448353,0,0.155055414,0.004203309,0.002335172,0.751925349,2.972673819,38.39009288,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Special,5.909574468,1199.164894,368872,379887,11015,68848,48043,20805,5728,448735,180477,183551,364028,4844,23863,4272,1077,144,0,0,975,6323,10,7,11372,9199,0,24,1587,11,194,2527,884,17318,76,6,1588,84.65731445,15.34268555,10.70631887,4.636366675,5.317837922,0.952009538,0.563138601,3.859293347,0.196998228,0.016936499,0.240008023,0.032090209,0,0.217277458,0.002228487,0.001559941,2.534235128,1.40907217,41.89294026,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Special,3,259.5691489,83930,84396,466,9914,7456,2458,424,94310,41770,41880,83650,280,4956,959,0,0,4,0,0,1362,4,0,171,92,0,16,358,0,0,357,144,1873,84,3,345,89.48785919,10.51214081,7.905842435,2.606298378,5.255010073,1.016859294,0.378538861,1.986003605,0.152687944,0.089067967,0,0,0.004241332,0,0.004241332,0,0.181316934,1.44417347,30.18867925,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Special,5.962962963,782.8624339,243696,248484,4788,37558,25168,12390,3589,286042,120800,121032,241832,1864,15862,2213,367,0,0,0,372,3195,5,14,3140,1241,0,45,3100,401,1,1581,1725,8890,194,6,967,86.86976038,13.13023962,8.798707882,4.331531733,5.545339496,0.773662609,0.552716035,3.107935198,0.603058292,0.067822208,0.128302837,0,0,0.130050832,0.001747995,0.004894386,1.097740891,1.116968837,37.89346247,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Special,3.904255319,466.9255319,154386,155975,1589,17547,12835,4712,1216,173522,76488,77168,153656,730,9455,1316,90,86,0,0,262,1114,2,44,466,411,0,12,864,191,111,700,486,3315,211,4,541,89.88773758,10.11226242,7.396756607,2.715505815,5.448876799,0.758405274,0.403407061,1.910420581,0.280079759,0.121598414,0.051866622,0.049561439,0,0.1509895,0.001152592,0.025357015,0.268553843,0.641993522,32,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000025,Oxfordshire,931,Special,14.78191489,1216.271277,381966,391315,9349,53379,40244,13135,4792,444694,187866,190299,378165,3801,22483,4802,249,47,27,0,526,7828,0,34,4248,4498,0,144,2112,430,2165,2052,991,9834,258,16,1440,87.99646498,12.00353502,9.049818527,2.953716488,5.055836148,1.079843668,0.461440901,2.211408294,0.22284987,0.058017423,0.05599356,0.010569065,0.006071591,0.118283584,0,0.007645707,0.955263619,1.760311585,31.81473045,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,13.65957447,1965.473404,628926,648020,19094,83952,71777,12175,5455,731972,314279,309951,624230,4696,35530,8398,247,98,0,4,812,14834,107,73,11674,8846,0,1170,5516,608,2954,1164,759,9966,286,14,2352,88.53070882,11.46929118,9.805976185,1.66331499,4.854010809,1.147311646,0.159022476,1.36152749,0.103692491,0.039072533,0.03374446,0.01338849,0,0.110933205,0.014618045,0.009973059,1.594869749,2.026580252,34.81587757,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Special,3.994680851,559.1861702,167864,171314,3450,34088,23183,10905,4863,205402,80899,84101,165000,2864,12200,2303,501,222,0,0,425,3184,4,15,4329,3017,0,91,342,0,0,1378,1999,7483,45,4,707,83.40425118,16.59574882,11.28664765,5.309101177,5.939572156,1.121215957,0.670879544,3.643099872,0.973213503,0.021908258,0.243911939,0.108080739,0,0.206911325,0.001947401,0.007302753,2.107574415,1.550130963,47.27891156,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,883,Special,3,453.5409836,143359,144901,1542,16670,14783,1887,690,161571,71647,71373,143020,339,7542,1860,54,12,0,0,169,4024,1,1,1120,550,0,165,788,0,39,664,351,865,7,3,558,89.68255442,10.31744558,9.149537974,1.167907607,4.667916891,1.151196688,0.410964839,0.535368352,0.217241956,0.004332461,0.033421839,0.007427075,0,0.104597979,0.000618923,0.000618923,0.693193704,2.490545952,27.03862661,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Special,2,324.6042781,109205,109871,666,11195,9361,1834,637,121066,54270,54548,108818,387,5805,1258,38,0,0,0,51,1918,0,0,291,185,0,0,403,78,0,153,250,1423,8,3,393,90.75297771,9.247022285,7.732146102,1.514876183,4.794905258,1.039102638,0.126377348,1.175391935,0.206498934,0.006607966,0.031387838,0,0,0.042125783,0,0,0.24036476,1.584259825,26.92307692,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000015,Wirral,344,Special,11.97340426,1707.973404,511043,520734,9691,77753,56364,21389,6749,598487,252997,253018,506015,5028,31387,4906,62,56,4,0,1974,12049,41,18,5867,4704,0,273,4152,505,57,1880,1721,17039,749,12,1789,87.0084062,12.9915938,9.417748422,3.57384538,5.244391273,0.819733762,0.314125453,2.84701255,0.28755846,0.125148917,0.010359456,0.009356928,0.000668352,0.329831726,0.006850608,0.003007584,0.980305337,2.013243395,36.3893605,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000049,Cheshire East,895,Special,6.829787234,611.1329787,185052,192073,7021,31023,24875,6148,444,223096,93229,91481,184710,342,11762,2012,4,32,0,0,53,4925,6,9,6072,4297,0,20,2199,501,4,942,102,5093,11,7,766,86.09432711,13.90567289,11.14990856,2.755764335,5.272169828,0.90185391,0.422239753,2.28287374,0.045720228,0.004930613,0.00179295,0.014343601,0,0.023756589,0.002689425,0.004034138,2.721698282,2.207569835,35.75667656,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Special,4.925531915,957.5,298094,304489,6395,40620,33811,6809,1329,345109,148806,148097,296903,1191,16051,2968,48,231,18,0,579,5252,2,87,8575,4633,0,65,1468,46,183,813,138,5361,497,5,1081,88.22980566,11.77019434,9.79719451,1.972999835,4.650994324,0.860018139,0.235577745,1.553422252,0.039987366,0.144012471,0.013908649,0.066935374,0.005215743,0.16777308,0.000579527,0.025209427,2.484722218,1.521838028,32.25490196,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Special,6.244680851,515.5957447,151503,153207,1704,23990,20167,3823,1712,177197,74954,75841,150795,708,10537,2451,196,83,1,0,112,5928,7,6,846,1187,0,67,206,10,234,130,1004,2485,204,7,809,86.46139607,13.53860393,11.38111819,2.157485736,5.946488936,1.383206262,0.073364673,1.402393946,0.566601015,0.115126103,0.110611353,0.046840522,0.000564344,0.063206488,0.003950405,0.003386062,0.47743472,3.345429099,40.25356577,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Special,4.877659574,780.0797872,239773,253547,13774,30681,24579,6102,2438,284228,118335,119714,238049,1724,12969,2711,185,8,1,0,298,4012,2,31,4362,4067,0,127,9425,54,101,1748,714,3527,113,5,705,89.205497,10.794503,8.647634997,2.146868007,4.562886134,0.953811729,0.614999226,1.240905189,0.251206778,0.039756815,0.065088591,0.002814642,0.00035183,0.104845406,0.00070366,0.010906737,1.534683423,1.411542846,32.56097561,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Special,3.957446809,425.7553191,131416,134082,2666,16284,12625,3659,2158,150366,64256,65636,129892,1524,6758,1672,10,6,0,0,270,2052,8,0,1849,1754,0,49,821,10,32,506,634,2345,174,4,495,89.17042417,10.82957583,8.396179987,2.433395847,4.494367078,1.1119535,0.336512243,1.559528085,0.42163787,0.115717649,0.00665044,0.003990264,0,0.179561869,0.005320352,0,1.229666281,1.364670205,29.45205479,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Special,4.994680851,806.4468085,258644,259906,1262,31623,23435,8188,5685,291529,125024,129563,254587,4057,15755,3463,589,0,8,0,65,3077,22,30,426,94,0,22,932,0,214,734,1628,5651,175,5,963,89.15270865,10.84729135,8.038651386,2.808639964,5.404265099,1.187874963,0.251775981,1.938400639,0.55843501,0.060028333,0.202038219,0,0.002744152,0.022296238,0.007546419,0.010290571,0.146126114,1.05546961,34.49939686,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Special,2.989361702,328.4521277,108097,109080,983,11786,9648,2138,521,120866,54059,53732,107791,306,5837,1595,0,0,0,0,14,1135,4,0,1063,186,0,1,604,5,187,637,215,1276,10,3,431,90.24870518,9.751294822,7.982393725,1.768901097,4.829315109,1.319643241,0.527029934,1.055714593,0.177882945,0.008273625,0,0,0,0.011583075,0.00330945,0,0.879486373,0.939056476,24.55621302,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Special,5.95212766,849.037234,271675,275102,3427,36412,24204,12208,3322,311514,133660,135745,269405,2270,14748,3378,34,17,0,0,241,3410,18,8,2350,1903,0,60,1115,1,348,1450,1052,9588,118,6,1072,88.31127975,11.68872025,7.769795258,3.918924992,4.734297656,1.08438144,0.465468647,3.0778713,0.337705528,0.037879517,0.010914437,0.005457219,0,0.077364099,0.005778231,0.002568103,0.75438022,1.094653852,30.47404063,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Special,1.978609626,388.6524064,118563,119825,1262,23112,8040,15072,792,142937,58721,59721,118442,121,4649,1478,0,0,0,0,9,130,16,15,1743,1094,0,0,61,0,107,1158,671,13241,2,2,460,83.83063867,16.16936133,5.624855706,10.54450562,3.252481863,1.034021982,0.810147128,9.263521691,0.469437584,0.001399218,0,0,0,0.00629648,0.011193743,0.010494134,1.219418345,0.090949159,37.79342723,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Special,7.920634921,1113.714286,361845,365092,3247,47174,35558,11616,3007,412266,179332,180284,359616,2229,22866,3150,476,26,0,0,1274,5117,5,32,2612,2232,0,15,993,0,7,1465,778,9163,210,7,1160,88.55738771,11.44261229,8.625013947,2.817598347,5.54641906,0.7640698,0.355353097,2.22259415,0.188713112,0.050937987,0.115459436,0.006306608,0,0.309023786,0.001212809,0.007761979,0.633571529,1.241188941,32.8460877,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Special,22.71276596,3172.808511,1005707,1023809,18102,128701,102425,26276,8283,1152510,503321,496189,999510,6197,57959,11136,172,136,485,8,1780,23607,53,96,6993,7870,0,1798,6834,893,707,3488,2086,18928,1774,24,3926,88.83298193,11.16701807,8.887124624,2.27989345,5.028936842,0.966238905,0.302643795,1.642328483,0.18099626,0.153924912,0.014923949,0.011800331,0.042082064,0.154445515,0.004598659,0.008329646,0.606762631,2.048311945,32.5567503,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000063,Cumberland,942,Special,2.989361702,421.3191489,137216,138668,1452,14457,11617,2840,771,153125,68255,68218,136473,743,6792,1628,22,0,233,0,8,1589,0,0,1345,718,0,113,569,52,0,918,28,1734,160,3,524,90.55869388,9.441306122,7.586612245,1.854693878,4.435591837,1.063183673,0.599510204,1.132408163,0.018285714,0.104489796,0.014367347,0,0.152163265,0.00522449,0,0,0.878367347,1.037714286,24.00932401,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,384,Special,3.994680851,551.2606383,165259,166981,1722,32567,23870,8697,230,199548,82823,82295,165118,141,9008,1897,131,0,0,0,552,8159,5,3,4115,1586,0,0,134,2,0,548,89,8060,0,4,674,83.67961593,16.32038407,11.9620342,4.358349871,4.514202097,0.950648466,0.274620643,4.03912843,0.044600798,0,0.065648365,0,0,0.276625173,0.002505663,0.001503398,2.062160483,4.088740554,38.73239437,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,815,Special,10.94148936,1179.276596,349645,355554,5909,66960,45878,21082,2517,422514,174636,173658,348294,1351,20293,4258,37,182,4,20,661,8749,4,36,11634,3155,0,52,2020,682,0,2265,1166,17611,40,11,1376,84.15200443,15.84799557,10.85833842,4.989657147,4.802917773,1.007777257,0.536076911,4.168145908,0.275967187,0.009467142,0.008757106,0.043075496,0.000946714,0.15644452,0.000946714,0.008520428,2.753518227,2.070700616,39.11322249,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Special,4.941489362,626.5319149,201083,204114,3031,27143,19766,7377,1896,231257,99900,99873,199773,1310,12485,2115,287,33,20,0,757,2241,0,23,1805,1654,0,10,630,30,707,289,586,6428,74,5,735,88.26284177,11.73715823,8.547200733,3.189957493,5.398755497,0.91456691,0.12496919,2.779591537,0.253397735,0.031999031,0.124104351,0.014269838,0.008648387,0.327341443,0,0.009945645,0.780516914,0.969051748,35.49848943,Academic year
202425,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Special,25.88888889,2814.661376,883687,897746,14059,130950,105617,25333,11309,1028696,438200,436127,874327,9360,54452,10912,535,629,88,0,2438,23808,23,314,12418,6275,1,624,5397,893,869,3685,1949,19117,582,27,3214,87.27029171,12.72970829,10.26707599,2.462632303,5.293303367,1.060760419,0.358220504,1.858372153,0.189463165,0.056576481,0.05200759,0.061145372,0.00855452,0.236999075,0.00223584,0.030524081,1.207159355,2.314386369,34.03416557,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,866,Special,6.824468085,780.7925532,244819,249707,4888,35272,24528,10744,1806,284979,121372,122669,244041,778,15447,2862,134,17,0,0,22,2943,9,8,3086,3426,0,75,735,145,507,720,1028,8984,12,7,977,87.62294766,12.37705234,8.606949986,3.770102358,5.420399398,1.004284526,0.252650195,3.152512992,0.360728334,0.004210837,0.047021009,0.005965352,0,0.007719867,0.003158127,0.002807224,1.082886809,1.032707673,34.65577596,Academic year
202425,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Special,8.85106383,1078.404255,314715,323536,8821,74481,61172,13309,2725,398017,156438,156587,313025,1690,18460,3424,25,4,156,0,819,5728,6,54,32496,7022,0,206,1269,210,114,1525,1035,9701,1048,9,1171,81.2869802,18.7130198,15.36919277,3.343827022,4.63799285,0.860264763,0.383149463,2.437333079,0.260039144,0.263305336,0.006281139,0.001004982,0.039194306,0.205770105,0.001507473,0.01356726,8.164475387,1.439134509,41.64588529,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,390,Special,5.957671958,721.6031746,236728,241878,5150,26565,20802,5763,1599,268443,117507,117915,235422,1306,11851,2250,78,2,0,0,361,2909,2,0,3349,4218,0,4,515,59,354,1092,293,4340,38,6,819,90.10404443,9.895955566,7.7491311,2.146824466,4.414717463,0.838166762,0.406790268,1.616730554,0.109147938,0.014155705,0.029056448,0.000745037,0,0.1344792,0.000745037,0,1.24756466,1.083656493,25.92592593,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Special,2.946808511,328.3617021,107233,109332,2099,11656,8839,2817,2886,120988,51389,53128,104517,2716,5998,1065,114,7,0,0,41,936,2,44,632,1216,0,49,352,482,0,290,170,2179,178,3,364,90.36598671,9.634013291,7.305683208,2.328330082,4.957516448,0.880252587,0.239693193,1.801005058,0.140509803,0.147122029,0.094224221,0.005785698,0,0.033887658,0.001653057,0.036367243,0.522365854,0.773630443,29.14285714,Academic year
202425,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Special,6.947089947,929.0634921,298744,301856,3112,35685,26136,9549,2517,337541,149099,148427,297526,1218,18727,2369,443,0,53,0,281,3357,0,19,887,345,0,8,2546,143,70,2762,1299,5371,117,7,800,89.42795097,10.57204903,7.743059362,2.828989663,5.548066753,0.701840665,0.818270966,1.591214104,0.384842138,0.034662456,0.131243316,0,0.015701796,0.083249146,0,0.005628946,0.262782892,0.994545848,32.81573499,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Special,6,837.9574468,260858,263286,2428,41661,32475,9186,3347,304947,128208,130185,258393,2465,15698,2855,285,124,0,0,858,6697,1,11,5946,1028,0,93,1241,66,0,1084,882,7167,53,6,1016,86.33828173,13.66171827,10.64939153,3.012326732,5.147779778,0.936228263,0.355471607,2.350244469,0.289230588,0.017380069,0.093458863,0.040662804,0,0.281360368,0.000327926,0.003607184,1.949847023,2.196119326,35.98615917,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Special,5.904255319,770.9148936,242338,247180,4842,33792,23932,9860,2479,280972,119795,120837,240632,1706,15685,2211,149,0,2,0,408,3005,91,29,2352,3679,0,2,717,394,50,1230,773,7800,57,6,913,87.97317882,12.02682118,8.517574705,3.509246473,5.582406788,0.786911151,0.437766041,2.776077332,0.275116382,0.020286719,0.053030195,0,0.000711815,0.145210199,0.032387569,0.010321313,0.837094088,1.069501587,35.12851897,Academic year
202425,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Special,4.920212766,415.7925532,130644,132867,2223,18862,12897,5965,584,151729,65187,65084,130271,373,7915,1147,0,4,0,0,416,2366,1,5,1043,1276,0,30,529,3,385,484,211,5002,268,5,491,87.56862564,12.43137436,8.500023067,3.931351291,5.216537379,0.755953048,0.318989778,3.296667084,0.139063725,0.176630703,0,0.002636279,0,0.274173032,0.00065907,0.003295349,0.68740979,1.559359121,33.25791855,Academic year
202425,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Special,14.71276596,1556.005319,456631,462800,6169,87816,62693,25123,3418,550616,228216,225891,454107,2524,31715,4906,49,815,0,0,1577,12222,140,42,11227,2786,0,200,2374,622,187,1535,894,21937,757,15,1660,84.05131707,15.94868293,11.38597498,4.562707949,5.759912534,0.891002078,0.278778677,3.984083281,0.162363607,0.137482383,0.008899124,0.14801604,0,0.286406497,0.025426068,0.00762782,2.03898906,2.219695759,39.78494624,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Special,4.930851064,519.9468085,145799,147232,1433,26240,15904,10336,4364,173472,70280,73338,143618,2181,9500,2082,668,320,0,0,91,2983,11,16,233,1006,0,0,425,2,0,1297,2183,6829,27,5,776,84.87363955,15.12636045,9.168050175,5.958310275,5.47638812,1.200193691,0.747671094,3.936658366,1.258416344,0.015564471,0.385076554,0.18446781,0,0.052458034,0.006341081,0.009223391,0.134315624,1.71958587,47.35099338,Academic year
202425,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,812,Special,1.968085106,300.3829787,104650,105240,590,7642,6708,934,531,112882,52059,52205,104264,386,4614,1095,12,0,0,0,0,935,1,41,10,43,0,0,547,0,0,34,145,753,2,2,351,93.23009869,6.769901313,5.942488616,0.827412696,4.087454156,0.97003951,0.030119948,0.667068266,0.128452721,0.001771762,0.01063057,0,0,0,0.000885881,0.036321114,0.008858808,0.828298577,18.91025641,Academic year
202425,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Special,2.968085106,232.0425532,68546,69709,1163,15424,10997,4427,2508,85133,32371,34780,67151,1395,5495,940,318,0,0,0,196,2724,2,0,1322,772,0,0,162,115,114,396,1113,2911,7,3,293,81.88246626,18.11753374,12.91743507,5.200098669,6.454606322,1.104154676,0.465154523,3.419355597,1.307366121,0.008222428,0.373533177,0,0,0.230227996,0.002349265,0,1.552864342,3.199699294,54.54545455,Academic year
202425,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Special,3.984126984,451.2169312,140427,143306,2879,20897,16054,4843,1597,164203,69593,69413,139006,1421,7545,1465,30,18,0,0,136,2590,2,6,4262,1658,0,31,557,19,614,1202,176,3400,65,4,545,87.27367953,12.72632047,9.776922468,2.949398001,4.594922139,0.892188328,0.73202073,2.070607723,0.1071844,0.039585148,0.018270068,0.010962041,0,0.082824309,0.001218005,0.003654014,2.595567681,1.577315883,36.67377399,Academic year
